netsuite_internal_id,netsuite_id,name,sales_rep_name,missing_email,missing_address,internal_nsa_email,email_raw,phone,address_raw,city,state,zip,parent_name,reasons
2571,,Lakewood High School,,yes,,,,,"Lakewood High School
Lakewood High School
4400 Briercrest Avenue
Lakewood CA 90713
United States",Lakewood,CA,90713,,no customer email
2432,,562 Training Academy,Chase Koissian,,yes,,scotttalanoa@gmail.com,,"562 Training Academy
Scott Talanoa
CA 
United States",,CA,,,missing structured address
2435,,Anaheim Ducks HS Hockey League,Gayle Peterson,,yes,,hockey_ducks@yahoo.com,(714) 616-7878,"Anaheim Ducks HS Hockey League
David Fehrenbach
United States",,,,Anaheim High School,missing structured address
2439,,Anaheim Rams,Jered Hunt,,yes,,corinmoore@yahoo.com,(626) 736-7874,"Anaheim Rams
Corintha Moore
United States",,,,Anaheim High School,missing structured address
2440,,Angelica Landero,Jered Hunt,,yes,,angielandero@gmail.com,,"Angelica Landero
Angelica Landero
United States",,,,,missing structured address
2442,,Apex Skating,Jered Hunt,,yes,,dan@apexskating.com,,"Apex Skating
Daniel Bittle
United States",,,,,missing structured address
2445,,Austyn Caraway,Chase Koissian,,yes,,acarawayphoto@gmail.com,,"Austyn Caraway
Austyn Caraway
United States",,,,,missing structured address
2449,,Big Picture Athletics,Steve Peterson,,yes,,theunzueta@gmail.com,,"Big Picture Athletics
Big Picture Athletics
United States",,,,,missing structured address
2630,,Patriot Water Polo Club,Jered Hunt,yes,yes,,,,"Patriot Water Polo Club
Patriot Water Polo Club
United States",,,,,no customer email; missing structured address
2648,,Revolv3,Gayle Peterson,,yes,,deborah.najm@revolv3.com,(949) 244-8020,"Revolv3
Deborah Nahm
381 Forest Ave
Laguna Beach CA 
United States",Laguna Beach,CA,,,missing structured address
2539,,Goetz Bros. Sporting Goods,Gayle Peterson,,yes,,brent@goetzsports.com,,"Goetz Bros. Sporting Goods
Brent Goetz
United States",,,,,missing structured address
2541,,Hart Soccer,Jered Hunt,yes,,,,,"Hart Soccer
Hart Soccer
24825 North Newhall Ave.
Santa Clarita CA 91321
United States",Santa Clarita,CA,91321,,no customer email
2556,,Jessica Lampton,Jered Hunt,,yes,,jlampton@pylusd.org,,"Jessica Lampton
Jessica Lampton
United States",,,,,missing structured address
2558,,JJ Ramsey,Gayle Peterson,,yes,,david@vikingfab.com,,"JJ Ramsey
JJ Ramsey
United States",,,,,missing structured address
2562,,La Habra HS Baseball,Chase Koissian,,yes,,brksy05@aol.com,,"La Habra HS Baseball
Jack Brooks
801 West Highlander Avenue,
La Habra CA 
United States",La Habra,CA,,,missing structured address
2566,,La Mirada Little League,Jered Hunt,,yes,,ib417247@aol.com,,"La Mirada Little League
La Mirada Little League
United States",,,,,missing structured address
2576,,Living Legends,SBS,,yes,,allstarjg76@aol.com,(408) 390-0537,"Living Legends
Living Legends
United States",,,,,missing structured address
2578,,Long Beach State Baseball,Chase Koissian,yes,,,,,"Long Beach State Baseball
Long Beach State Baseball
1250 Bellflower Boulevard
Long Beach CA 90840
United States",Long Beach,CA,90840,Long Beach State University,no customer email
2588,,Los Altos Little League,SBS,yes,yes,,,,"Los Altos Little League
Los Altos Little League
United States",,,,,no customer email; missing structured address
2590,,Los Banos Legends,SBS,yes,,,,,"Los Banos Legends
Susan Keys
457 Park Ave
San Jose CA 95110
United States",San Jose,CA,95110,,no customer email
2591,,Love Performance,Jered Hunt,,yes,,t.loveperformance@gmail.com,(949) 903-4704,"Love Performance
Love Performance
United States",,,,,missing structured address
2599,,Michael Iannazzo,Jered Hunt,,yes,,Michael.S.Iannazzo@ice.dhs.gov,,"Michael Iannazzo
Michael Iannazzo
United States",,,,,missing structured address
2601,,Mission College,SBS,yes,,,,,"Mission College
Mission College
3000 Mission College Blvd
Santa Clara CA 95054
United States",Santa Clara,CA,95054,,no customer email
2606,,Newbury Park Volleyball,Jered Hunt,yes,yes,yes,steve@nationalsportsapparel.com,,"Newbury Park Volleyball
Newbury Park Volleyball
United States",,,,Newbury Park High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com); missing structured address
2466,,Chapman University Cross Country,Jered Hunt,yes,,,,,"Chapman University Cross Country
Attn: Cross Country
1 University Dr
Orange CA 92866
United States",Orange,CA,92866,Chapman University Athletics,no customer email
2470,,Chapman University Track & Field,Steve Peterson,yes,,,,,"Chapman University Track & Field
Attn: Track & Field
1 University Dr
Orange CA 92866
United States",Orange,CA,92866,Chapman University Athletics,no customer email
2472,,Chapman University Women's Lacrosse,Jered Hunt,yes,,,,,"Chapman University Women'sLax
Attn: Womens Lacrosse
1 University Dr
Orange CA 92866
United States",Orange,CA,92866,Chapman University Athletics,no customer email
2477,,City of Commerce Sports,Jered Hunt,,yes,,alann@ci.commerce.ca.us,,"City of Commerce Sports
Alan Neverez
CA 
United States",,CA,,,missing structured address
2482,,Compton Magic,Steve Peterson,,yes,,Katrinayadams@aol.com,(909) 969-0041,"Compton Magic
Katrina Adams
CA 
United States",,CA,,,missing structured address
2488,,Corona Del Mar HS Swim,Gayle Peterson,yes,,,,(949) 244-2410,"Corona Del Mar HS Swim
Christy Smith
2101 Eastbluff Drive
Newport Beach CA 92660
United States",Newport Beach,CA,92660,Corona Del Mar High School,no customer email
2491,,Crean Lutheran High School,,yes,yes,,,,"Crean Lutheran High School
Crean Lutheran High School
CA 
United States",,CA,,,no customer email; missing structured address
2501,,Dana Point FC,Jered Hunt,,yes,,trevor737@gmail.com,,"Dana Point FC
Trevor Slavick
United States",,,,,missing structured address
2503,,David Kawamoto,SBS,,yes,,davidkawamotojr@sbcglobal.net,(408) 718-0193,"David Kawamoto
David Kawamoto
United States",,,,,missing structured address
2505,,DOM,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,(415) 457-4440,"Dominican University Athletics
Athletics
50 Acacia Ave
San Rafael CA 94901
United States",San Rafael,CA,94901,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
2507,,EDGE Elite Hockey,Jered Hunt,,yes,,erik.lektorp@gmail.com,,"EDGE Elite Hockey
Erik Lektorp
United States",,,,,missing structured address
2532,,G4G Football,SBS,,yes,,tmcmahon@upatoday.com,,"G4G Football
Tommy McMahon
United States",,,,,missing structured address
2542,,Hartnell College Baseball,SBS,yes,,yes,jesse@nationalsportsapparel.com,,"Hartnell College Baseball
Hartnell College Baseball
411 Central Avenue
Salinas CA 93901
United States",Salinas,CA,93901,,no customer email; had NSA-internal email (jesse@nationalsportsapparel.com)
2554,,J Serra High School Athletics,Chase Koissian,yes,yes,yes,chase@nationalsportsapparel.com,,"J Serra High School Athletics
J Serra High School Athletics
CA 
United States",,CA,,J Serra High School,no customer email; had NSA-internal email (chase@nationalsportsapparel.com); missing structured address
2555,,Jared Britton,Jered Hunt,,yes,,jared@clavafitness.com,,"Jared Britton
Jared Britton
United States",,,,,missing structured address
2494,,Dalton Silva,Jered Hunt,,yes,,daltondsilva22@gmail.com,,"Dalton Silva
Dalton Silva
United States",,,,,missing structured address
2496,,Damien Ryan,Jered Hunt,,yes,,dryan@soledad.k12.ca.us,,"Damien Ryan
Damien Ryan
United States",,,,,missing structured address
2498,,Dana Hills Football,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"Dana Hills Football
Tony Henney
33333 Golden Lantern
Dana Point CA 92629
United States",Dana Point,CA,92629,Dana Hills High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
,,Exeter Union High School,Kevin McCormack,yes,,,,,,Exeter,CA,93221,,no customer email
,,Anaheim High School,Mike Mercuriali,yes,,,,,,Anaheim,CA,92805,,no customer email
,,Atascadero High School,Kelly Bean,yes,,,,,,Atascadero,CA,93422,,no customer email
,,Bakersfield Centennial High School,Kevin McCormack,yes,,,,,,Bakersfield,CA,93312,,no customer email
,,Beckman High School,Chase Koissian,yes,,,,,,Irvine,CA,92602,,no customer email
,,Bellflower High School,Chase Koissian,yes,,,,,,Bellflower,CA,90706,,no customer email
,,Beyer High School,Steve Peterson,yes,,,,,,Modesto,CA,95355,,no customer email
,,Bonita High School,Jered Hunt,yes,,,,,,La Verne,CA,91750,,no customer email
,,Bonita Vista High School,Mike Mercuriali,yes,,,,,,Bonita,CA,91913,,no customer email
,,Buena Park High School,Jered Hunt,yes,,,,,,Buena Park,CA,90621,,no customer email
,,Cal State Bakersfield High School,Steve Peterson,yes,,,,,,Bakersfield,CA,93311,,no customer email
,,Cantwell-sacred Heart High School,Steve Peterson,yes,,,,,,Montebello,CA,90640,,no customer email
,,Carson High School,Tim Kelly,yes,,,,,,Carson City,NV,89701,,no customer email
,,Cerritos High School,Chase Koissian,yes,,,,,,Cerritos,CA,90703,,no customer email
,,Chico State College,John Miller,yes,,,,,,Chico,CA,95929,,no customer email
,,Christian High School,Mike Mercuriali,yes,,,,,,El Cajon,CA,92021,,no customer email
,,Civica Academy,Jered Hunt,yes,,,,,,North Las Vegas,NV,89030,,no customer email
,,Clairemont High School,Mike Mercuriali,yes,,,,,,San Diego,CA,92117,,no customer email
,,Claremont High School,Jered Hunt,yes,,,,,,Claremont,CA,91711,,no customer email
,,Clarksville High School,Jered Hunt,yes,,,,,,Clarksville,TX,75426,,no customer email
,,Clovis North High School,Kelly Bean,yes,,,,,,Clovis,CA,93730,,no customer email
,,Corona Del Mar High School,Steve Peterson,yes,,,,,,Newport Beach,CA,92660,,no customer email
,,Costa Mesa High School,Jered Hunt,yes,,,,,,Costa Mesa,CA,92626,,no customer email
,,Desert Pines High School,Jered Hunt,yes,,,,,,Las Vegas,NV,89110,,no customer email
,,Diamond Ranch High School,Chase Koissian,yes,,,,,,Pomona,CA,91766,,no customer email
,,Downey High School,Aaron Mason,yes,,,,,,Downey,CA,90241,,no customer email
,,Edgewood High School,Jered Hunt,yes,,,,,,West Covina,CA,91790,,no customer email
,,El Dorado High School,Jered Hunt,yes,,,,,,Placentia,CA,92870,,no customer email
,,El Modena High School,Chase Koissian,yes,,,,,,Orange,CA,92869,,no customer email
,,Esperanza High School,Chase Koissian,yes,,,,,,Anaheim,CA,92807,,no customer email
,,Fairfield High School,SBS,yes,,,,,,Fairfield,CA,94534,,no customer email
,,Folsom Lake College,Mike Mercuriali,yes,,,,,,Folsom,CA,95630,,no customer email
,,Fresno Pacific University,Steve Peterson,yes,,,,,,Fresno,CA,93702,,no customer email
,,Fresno State High School,Kelly Bean,yes,,,,,,Fresno,CA,93740,,no customer email
,,Galt High School,Jered Hunt,yes,,,,,,Galt,CA,95632,,no customer email
,,Gardena High School,Jered Hunt,yes,,,,,,Gardena,CA,90248,,no customer email
,,Glendale High School,Jered Hunt,yes,,,,,,Glendale,CA,91205,,no customer email
,,Godinez High School,Jered Hunt,yes,,,,,,Santa Ana,CA,92704,,no customer email
,,Granite Ridge High School,Steve Peterson,yes,,,,,,Fresno,CA,93730,,no customer email
,,Hilltop High School,Mike Mercuriali,yes,,,,,,Chula Vista,CA,91910,,no customer email
,,Hilmar High School,Jered Hunt,yes,,,,,,Hilmar,CA,95324,,no customer email
,,Indio High School,Jered Hunt,yes,,,,,,Indio,CA,92201,,no customer email
,,J Serra High School,Chase Koissian,yes,,,,,,San Juan Capistrano,CA,92675,,no customer email
,,Katella High School,Jered Hunt,yes,,,,,,Anaheim,CA,92806,,no customer email
,,La Costa Canyon High School,Mike Mercuriali,yes,,,,,,Carlsbad,CA,92009,,no customer email
,,Laguna Hills High School,Jered Hunt,yes,,,,,,Laguna Hills,CA,92653,,no customer email
,,Lake Tahoe School High School,Tim Kelly,yes,,,,,,Incline Village,NV,89451,,no customer email
,,Lancaster High School,Jered Hunt,yes,,,,,,Lancaster,CA,93536,,no customer email
,,Liberty High School,Kevin McCormack,yes,,,,,,Bakersfield,CA,93312,,no customer email
,,Lincoln High School,Jered Hunt,yes,,,,,,Stockton,CA,95207,,no customer email
,,Magnolia High School,Jered Hunt,yes,,,,,,Anaheim,CA,92804,,no customer email
,,Miguel Crespo High School,Mike Mercuriali,yes,yes,,,,,,,,,no customer email; missing structured address
,,Montgomery High School,Mike Mercuriali,yes,,,,,,San Diego,CA,92154,,no customer email
,,Morro Bay High School,Kelly Bean,yes,,,,,,Morro Bay,CA,93442,,no customer email
,,Mountain House High School,Steve Peterson,yes,,,,,,Mountain House,CA,95391,,no customer email
,,Norwalk High School,Jered Hunt,yes,,,,,,Norwalk,CA,90650,,no customer email
,,Ocean View High School,Jered Hunt,yes,,,,,,Huntington Beach,CA,92647,,no customer email
,,Ontario High School,Jered Hunt,yes,,,,,,Ontario,CA,91762,,no customer email
,,Orange Coast College,Chase Koissian,yes,,,,,,Costa Mesa,CA,92626,,no customer email
,,Orange High School,Jered Hunt,yes,,,,,,Orange,CA,92867,,no customer email
,,Orange Lutheran High School,Chase Koissian,yes,,,,,,Orange,CA,92867,,no customer email
,,Reedley High School,Kevin McCormack,yes,,,,,,Reedley,CA,93654,,no customer email
,,Rubidoux High School,Jered Hunt,yes,,,,,,Riverside,CA,92509,,no customer email
,,Sacramento City College,Jeff Bianchini,yes,,,,,,Sacramento,CA,95822,,no customer email
,,Saddleback High School,Jered Hunt,yes,,,,,,Santa Ana,CA,92707,,no customer email
,,San Diego City College,Mike Mercuriali,yes,,,,,,San Diego,CA,92101,,no customer email
,,San Joaquin Memorial High School,Steve Peterson,yes,,,,,,Fresno,CA,93703,,no customer email
,,Slo High School,Sharon Day-Monroe,yes,,,,,,San Luis Obispo,CA,93401,,no customer email
,,San Marino High School,Mike Mercuriali,yes,,,,,,San Marino,CA,91108,,no customer email
,,San Ysidro High School,Mike Mercuriali,yes,,,,,,San Diego,CA,92154,,no customer email
,,Sanger High School,Jered Hunt,yes,,,,,,Sanger,CA,93657,,no customer email
,,Santa Ana High School,Jered Hunt,yes,,,,,,Santa Ana,CA,92701,,no customer email
,,Santa Barbara High School,Jered Hunt,yes,,,,,,Santa Barbara,CA,93103,,no customer email
,,Santa Monica College,Andrea,yes,,,,,,Santa Monica,CA,90405,,no customer email
,,Santana High School,Mike Mercuriali,yes,,,,,,Santee,CA,92071,,no customer email
,,Santiago Canyon College,Jered Hunt,yes,,,,,,Orange,CA,92869,,no customer email
,,Santiago High School,Jered Hunt,yes,,,,,,Garden Grove,CA,92843,,no customer email
,,Saugus High School,Steve Peterson,yes,,,,,,Santa Clarita,CA,91350,,no customer email
,,Savanna High School,Jered Hunt,yes,,,,,,Anaheim,CA,92801,,no customer email
,,Sjm High School,Steve Peterson,yes,,,,,,Fresno,CA,93703,,no customer email
,,Sonora High School,Jered Hunt,yes,,,,,,La Habra,CA,90631,,no customer email
,,St. Francis High School,Steve Peterson,yes,yes,,,,,,,,,no customer email; missing structured address
,,Steele Canyon High School,Jered Hunt,yes,,,,,,Spring Valley,CA,91978,,no customer email
,,Sweetwater High School,Mike Mercuriali,yes,,,,,,National City,CA,91950,,no customer email
,,Troy High School,Aaron Mason,yes,,,,,,Fullerton,CA,92831,,no customer email
,,Tustin High School,Jered Hunt,yes,,,,,,Tustin,CA,92780,,no customer email
,,University City College,Mike Mercuriali,yes,,,,,,San Diego,CA,92122,,no customer email
,,Valhalla High School,Mike Mercuriali,yes,,,,,,El Cajon,CA,92019,,no customer email
,,Vanguard High School,Gayle Peterson,yes,,,,,,Costa Mesa,CA,92626,,no customer email
,,Walnut High School,Mike Mercuriali,yes,,,,,,Walnut,CA,91789,,no customer email
,,West Hills High School,Mike Mercuriali,yes,,,,,,Santee,CA,92071,,no customer email
,,Westminster High School,Jered Hunt,yes,,,,,,Westminster,CA,92683,,no customer email
,,Warren High School,Aaron Mason,yes,,,,,,Downey,CA,90241,,no customer email
,,Long Beach State University,Chase Koissian,yes,,,,,,Long Beach,CA,90840,,no customer email
,,Irvine High School,Jered Hunt,yes,,,,,,Irvine,CA,92604,,no customer email
,,Westcliff College,Chase Koissian,yes,,,,,,Irvine,CA,92606,,no customer email
,,Santa Rosa High School,Gayle Peterson,yes,,,,,,Santa Rosa,Ca,95401,,no customer email
,,Paloma Valley High School,Jered Hunt,yes,,,,,,Menifee,CA,92584,,no customer email
