sku,name,brand,color,category,retail_price,nsa_cost,available_sizes,vendor_name
A463H-029,Adidas Heathered Quarter Zip Pullover - Navy/White,Adidas,Navy/White,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-020,Adidas Heathered Quarter Zip Pullover - Night Grey,Adidas,Night Grey,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-010,Adidas Heathered Quarter Zip Pullover - Onix/Grey,Adidas,Onix/Grey,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-032,Adidas Heathered Quarter Zip Pullover - Red/White,Adidas,Red/White,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-023,Adidas Heathered Quarter Zip Pullover - Scarlet,Adidas,Scarlet,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-011,Adidas Heathered Quarter Zip Pullover - Team Collegiate Purple,Adidas,Team Collegiate Purple,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-013,Adidas Heathered Quarter Zip Pullover - Team Gold,Adidas,Team Gold,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-019,Adidas Heathered Quarter Zip Pullover - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-009,Adidas Heathered Quarter Zip Pullover - Team Light Grey,Adidas,Team Light Grey,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-007,Adidas Heathered Quarter Zip Pullover - Team Maroon,Adidas,Team Maroon,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-008,Adidas Heathered Quarter Zip Pullover - Team Power Red,Adidas,Team Power Red,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-004,Adidas Heathered Quarter Zip Pullover - Team Royal Blue,Adidas,Team Royal Blue,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
A463H-002,Adidas Heathered Quarter Zip Pullover - White,Adidas,White,Outerwear,72.00,36.00,"S,M,L,XL,2XL",Adidas
EK0260-001,Adidas Lightweight Quarter Zip - Black,Adidas,Black,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-028,Adidas Lightweight Quarter Zip - Black/White,Adidas,Black/White,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-024,Adidas Lightweight Quarter Zip - Bold Blue,Adidas,Bold Blue,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-021,Adidas Lightweight Quarter Zip - Carbon,Adidas,Carbon,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-016,Adidas Lightweight Quarter Zip - Collegiate Burgundy,Adidas,Collegiate Burgundy,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-025,Adidas Lightweight Quarter Zip - Dark Green,Adidas,Dark Green,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-015,Adidas Lightweight Quarter Zip - Dark Grey Heather,Adidas,Dark Grey Heather,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-033,Adidas Lightweight Quarter Zip - Green/White,Adidas,Green/White,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-022,Adidas Lightweight Quarter Zip - Legend Ink,Adidas,Legend Ink,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-026,Adidas Lightweight Quarter Zip - Medium Grey Heather,Adidas,Medium Grey Heather,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-003,Adidas Lightweight Quarter Zip - Navy,Adidas,Navy,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-029,Adidas Lightweight Quarter Zip - Navy/White,Adidas,Navy/White,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-020,Adidas Lightweight Quarter Zip - Night Grey,Adidas,Night Grey,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-010,Adidas Lightweight Quarter Zip - Onix/Grey,Adidas,Onix/Grey,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-023,Adidas Lightweight Quarter Zip - Scarlet,Adidas,Scarlet,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-011,Adidas Lightweight Quarter Zip - Team Collegiate Purple,Adidas,Team Collegiate Purple,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-005,Adidas Lightweight Quarter Zip - Team Collegiate Red,Adidas,Team Collegiate Red,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-006,Adidas Lightweight Quarter Zip - Team Dark Green,Adidas,Team Dark Green,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-013,Adidas Lightweight Quarter Zip - Team Gold,Adidas,Team Gold,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-009,Adidas Lightweight Quarter Zip - Team Light Grey,Adidas,Team Light Grey,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-007,Adidas Lightweight Quarter Zip - Team Maroon,Adidas,Team Maroon,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-012,Adidas Lightweight Quarter Zip - Team Orange,Adidas,Team Orange,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
EK0260-008,Adidas Lightweight Quarter Zip - Team Power Red,Adidas,Team Power Red,Outerwear,55.00,27.50,"S,M,L,XL,2XL",Adidas
GP6469-001,Adidas Sideline 21 Quarter Zip - Black,Adidas,Black,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-028,Adidas Sideline 21 Quarter Zip - Black/White,Adidas,Black/White,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-024,Adidas Sideline 21 Quarter Zip - Bold Blue,Adidas,Bold Blue,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-015,Adidas Sideline 21 Quarter Zip - Dark Grey Heather,Adidas,Dark Grey Heather,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-033,Adidas Sideline 21 Quarter Zip - Green/White,Adidas,Green/White,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-003,Adidas Sideline 21 Quarter Zip - Navy,Adidas,Navy,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-029,Adidas Sideline 21 Quarter Zip - Navy/White,Adidas,Navy/White,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-020,Adidas Sideline 21 Quarter Zip - Night Grey,Adidas,Night Grey,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-032,Adidas Sideline 21 Quarter Zip - Red/White,Adidas,Red/White,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-023,Adidas Sideline 21 Quarter Zip - Scarlet,Adidas,Scarlet,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-014,Adidas Sideline 21 Quarter Zip - Team Collegiate Navy,Adidas,Team Collegiate Navy,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-005,Adidas Sideline 21 Quarter Zip - Team Collegiate Red,Adidas,Team Collegiate Red,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-017,Adidas Sideline 21 Quarter Zip - Team Forest Green,Adidas,Team Forest Green,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-019,Adidas Sideline 21 Quarter Zip - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-009,Adidas Sideline 21 Quarter Zip - Team Light Grey,Adidas,Team Light Grey,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-007,Adidas Sideline 21 Quarter Zip - Team Maroon,Adidas,Team Maroon,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
GP6469-030,Adidas Sideline 21 Quarter Zip - White/Black,Adidas,White/Black,Outerwear,65.00,32.50,"S,M,L,XL,2XL",Adidas
A463-001,Adidas Spacer Quarter Zip - Black,Adidas,Black,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-028,Adidas Spacer Quarter Zip - Black/White,Adidas,Black/White,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-024,Adidas Spacer Quarter Zip - Bold Blue,Adidas,Bold Blue,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-021,Adidas Spacer Quarter Zip - Carbon,Adidas,Carbon,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-016,Adidas Spacer Quarter Zip - Collegiate Burgundy,Adidas,Collegiate Burgundy,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-033,Adidas Spacer Quarter Zip - Green/White,Adidas,Green/White,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-027,Adidas Spacer Quarter Zip - Grey Five,Adidas,Grey Five,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-022,Adidas Spacer Quarter Zip - Legend Ink,Adidas,Legend Ink,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-029,Adidas Spacer Quarter Zip - Navy/White,Adidas,Navy/White,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-006,Adidas Spacer Quarter Zip - Team Dark Green,Adidas,Team Dark Green,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-013,Adidas Spacer Quarter Zip - Team Gold,Adidas,Team Gold,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-019,Adidas Spacer Quarter Zip - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-009,Adidas Spacer Quarter Zip - Team Light Grey,Adidas,Team Light Grey,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-007,Adidas Spacer Quarter Zip - Team Maroon,Adidas,Team Maroon,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-012,Adidas Spacer Quarter Zip - Team Orange,Adidas,Team Orange,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-008,Adidas Spacer Quarter Zip - Team Power Red,Adidas,Team Power Red,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-018,Adidas Spacer Quarter Zip - Team Shock Pink,Adidas,Team Shock Pink,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A463-030,Adidas Spacer Quarter Zip - White/Black,Adidas,White/Black,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
GM2257-001,Adidas Stadium Jacket - Black,Adidas,Black,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-024,Adidas Stadium Jacket - Bold Blue,Adidas,Bold Blue,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-016,Adidas Stadium Jacket - Collegiate Burgundy,Adidas,Collegiate Burgundy,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-025,Adidas Stadium Jacket - Dark Green,Adidas,Dark Green,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-015,Adidas Stadium Jacket - Dark Grey Heather,Adidas,Dark Grey Heather,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-027,Adidas Stadium Jacket - Grey Five,Adidas,Grey Five,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-020,Adidas Stadium Jacket - Night Grey,Adidas,Night Grey,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-011,Adidas Stadium Jacket - Team Collegiate Purple,Adidas,Team Collegiate Purple,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-005,Adidas Stadium Jacket - Team Collegiate Red,Adidas,Team Collegiate Red,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-019,Adidas Stadium Jacket - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-009,Adidas Stadium Jacket - Team Light Grey,Adidas,Team Light Grey,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-007,Adidas Stadium Jacket - Team Maroon,Adidas,Team Maroon,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-008,Adidas Stadium Jacket - Team Power Red,Adidas,Team Power Red,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-004,Adidas Stadium Jacket - Team Royal Blue,Adidas,Team Royal Blue,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
GM2257-002,Adidas Stadium Jacket - White,Adidas,White,Outerwear,85.00,42.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-001,Adidas Team Issue Full Zip Jacket - Black,Adidas,Black,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-028,Adidas Team Issue Full Zip Jacket - Black/White,Adidas,Black/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-024,Adidas Team Issue Full Zip Jacket - Bold Blue,Adidas,Bold Blue,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-021,Adidas Team Issue Full Zip Jacket - Carbon,Adidas,Carbon,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-015,Adidas Team Issue Full Zip Jacket - Dark Grey Heather,Adidas,Dark Grey Heather,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-033,Adidas Team Issue Full Zip Jacket - Green/White,Adidas,Green/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-027,Adidas Team Issue Full Zip Jacket - Grey Five,Adidas,Grey Five,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-003,Adidas Team Issue Full Zip Jacket - Navy,Adidas,Navy,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-029,Adidas Team Issue Full Zip Jacket - Navy/White,Adidas,Navy/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-020,Adidas Team Issue Full Zip Jacket - Night Grey,Adidas,Night Grey,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-010,Adidas Team Issue Full Zip Jacket - Onix/Grey,Adidas,Onix/Grey,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-031,Adidas Team Issue Full Zip Jacket - Royal/White,Adidas,Royal/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-023,Adidas Team Issue Full Zip Jacket - Scarlet,Adidas,Scarlet,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-005,Adidas Team Issue Full Zip Jacket - Team Collegiate Red,Adidas,Team Collegiate Red,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-017,Adidas Team Issue Full Zip Jacket - Team Forest Green,Adidas,Team Forest Green,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-013,Adidas Team Issue Full Zip Jacket - Team Gold,Adidas,Team Gold,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-019,Adidas Team Issue Full Zip Jacket - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-009,Adidas Team Issue Full Zip Jacket - Team Light Grey,Adidas,Team Light Grey,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-007,Adidas Team Issue Full Zip Jacket - Team Maroon,Adidas,Team Maroon,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-008,Adidas Team Issue Full Zip Jacket - Team Power Red,Adidas,Team Power Red,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-004,Adidas Team Issue Full Zip Jacket - Team Royal Blue,Adidas,Team Royal Blue,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-018,Adidas Team Issue Full Zip Jacket - Team Shock Pink,Adidas,Team Shock Pink,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0172-002,Adidas Team Issue Full Zip Jacket - White,Adidas,White,Outerwear,75.00,37.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-001,Adidas Team Issue Quarter Zip - Black,Adidas,Black,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-024,Adidas Team Issue Quarter Zip - Bold Blue,Adidas,Bold Blue,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-021,Adidas Team Issue Quarter Zip - Carbon,Adidas,Carbon,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-025,Adidas Team Issue Quarter Zip - Dark Green,Adidas,Dark Green,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-027,Adidas Team Issue Quarter Zip - Grey Five,Adidas,Grey Five,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-022,Adidas Team Issue Quarter Zip - Legend Ink,Adidas,Legend Ink,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-026,Adidas Team Issue Quarter Zip - Medium Grey Heather,Adidas,Medium Grey Heather,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-003,Adidas Team Issue Quarter Zip - Navy,Adidas,Navy,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-029,Adidas Team Issue Quarter Zip - Navy/White,Adidas,Navy/White,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-020,Adidas Team Issue Quarter Zip - Night Grey,Adidas,Night Grey,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-010,Adidas Team Issue Quarter Zip - Onix/Grey,Adidas,Onix/Grey,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-031,Adidas Team Issue Quarter Zip - Royal/White,Adidas,Royal/White,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-006,Adidas Team Issue Quarter Zip - Team Dark Green,Adidas,Team Dark Green,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-017,Adidas Team Issue Quarter Zip - Team Forest Green,Adidas,Team Forest Green,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-013,Adidas Team Issue Quarter Zip - Team Gold,Adidas,Team Gold,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-007,Adidas Team Issue Quarter Zip - Team Maroon,Adidas,Team Maroon,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-012,Adidas Team Issue Quarter Zip - Team Orange,Adidas,Team Orange,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-004,Adidas Team Issue Quarter Zip - Team Royal Blue,Adidas,Team Royal Blue,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-018,Adidas Team Issue Quarter Zip - Team Shock Pink,Adidas,Team Shock Pink,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-002,Adidas Team Issue Quarter Zip - White,Adidas,White,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
FQ0161-030,Adidas Team Issue Quarter Zip - White/Black,Adidas,White/Black,Outerwear,65.00,32.50,"S,M,L,XL,2XL,3XL",Adidas
HM4037-021,Adidas Terrex Multi Half Zip - Carbon,Adidas,Carbon,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-025,Adidas Terrex Multi Half Zip - Dark Green,Adidas,Dark Green,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-015,Adidas Terrex Multi Half Zip - Dark Grey Heather,Adidas,Dark Grey Heather,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-033,Adidas Terrex Multi Half Zip - Green/White,Adidas,Green/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-022,Adidas Terrex Multi Half Zip - Legend Ink,Adidas,Legend Ink,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-003,Adidas Terrex Multi Half Zip - Navy,Adidas,Navy,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-029,Adidas Terrex Multi Half Zip - Navy/White,Adidas,Navy/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-010,Adidas Terrex Multi Half Zip - Onix/Grey,Adidas,Onix/Grey,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-032,Adidas Terrex Multi Half Zip - Red/White,Adidas,Red/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-031,Adidas Terrex Multi Half Zip - Royal/White,Adidas,Royal/White,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-023,Adidas Terrex Multi Half Zip - Scarlet,Adidas,Scarlet,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-014,Adidas Terrex Multi Half Zip - Team Collegiate Navy,Adidas,Team Collegiate Navy,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-013,Adidas Terrex Multi Half Zip - Team Gold,Adidas,Team Gold,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-019,Adidas Terrex Multi Half Zip - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-009,Adidas Terrex Multi Half Zip - Team Light Grey,Adidas,Team Light Grey,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-007,Adidas Terrex Multi Half Zip - Team Maroon,Adidas,Team Maroon,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-012,Adidas Terrex Multi Half Zip - Team Orange,Adidas,Team Orange,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-008,Adidas Terrex Multi Half Zip - Team Power Red,Adidas,Team Power Red,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-004,Adidas Terrex Multi Half Zip - Team Royal Blue,Adidas,Team Royal Blue,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-018,Adidas Terrex Multi Half Zip - Team Shock Pink,Adidas,Team Shock Pink,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
HM4037-002,Adidas Terrex Multi Half Zip - White,Adidas,White,Outerwear,75.00,37.50,"S,M,L,XL,2XL",Adidas
A271-001,Adidas Textured Mixed Media Vest - Black,Adidas,Black,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-028,Adidas Textured Mixed Media Vest - Black/White,Adidas,Black/White,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-021,Adidas Textured Mixed Media Vest - Carbon,Adidas,Carbon,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-025,Adidas Textured Mixed Media Vest - Dark Green,Adidas,Dark Green,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-027,Adidas Textured Mixed Media Vest - Grey Five,Adidas,Grey Five,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-003,Adidas Textured Mixed Media Vest - Navy,Adidas,Navy,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-020,Adidas Textured Mixed Media Vest - Night Grey,Adidas,Night Grey,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-010,Adidas Textured Mixed Media Vest - Onix/Grey,Adidas,Onix/Grey,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-031,Adidas Textured Mixed Media Vest - Royal/White,Adidas,Royal/White,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-005,Adidas Textured Mixed Media Vest - Team Collegiate Red,Adidas,Team Collegiate Red,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-006,Adidas Textured Mixed Media Vest - Team Dark Green,Adidas,Team Dark Green,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-017,Adidas Textured Mixed Media Vest - Team Forest Green,Adidas,Team Forest Green,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-013,Adidas Textured Mixed Media Vest - Team Gold,Adidas,Team Gold,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-007,Adidas Textured Mixed Media Vest - Team Maroon,Adidas,Team Maroon,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-008,Adidas Textured Mixed Media Vest - Team Power Red,Adidas,Team Power Red,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
A271-030,Adidas Textured Mixed Media Vest - White/Black,Adidas,White/Black,Outerwear,70.00,35.00,"S,M,L,XL,2XL",Adidas
EK0271-024,Adidas Textured Quarter Zip - Bold Blue,Adidas,Bold Blue,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-021,Adidas Textured Quarter Zip - Carbon,Adidas,Carbon,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-016,Adidas Textured Quarter Zip - Collegiate Burgundy,Adidas,Collegiate Burgundy,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-015,Adidas Textured Quarter Zip - Dark Grey Heather,Adidas,Dark Grey Heather,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-022,Adidas Textured Quarter Zip - Legend Ink,Adidas,Legend Ink,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-003,Adidas Textured Quarter Zip - Navy,Adidas,Navy,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-031,Adidas Textured Quarter Zip - Royal/White,Adidas,Royal/White,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-023,Adidas Textured Quarter Zip - Scarlet,Adidas,Scarlet,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-011,Adidas Textured Quarter Zip - Team Collegiate Purple,Adidas,Team Collegiate Purple,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-006,Adidas Textured Quarter Zip - Team Dark Green,Adidas,Team Dark Green,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-017,Adidas Textured Quarter Zip - Team Forest Green,Adidas,Team Forest Green,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-013,Adidas Textured Quarter Zip - Team Gold,Adidas,Team Gold,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-019,Adidas Textured Quarter Zip - Team Kelly Green,Adidas,Team Kelly Green,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
EK0271-012,Adidas Textured Quarter Zip - Team Orange,Adidas,Team Orange,Outerwear,60.00,30.00,"S,M,L,XL,2XL",Adidas
